3.500000000000000000e+07,1.562250000000000000e+03
3.936936936936937273e+07,1.586375099999999975e+03
4.373873873873873800e+07,1.577500099999999975e+03
4.810810810810810328e+07,1.541125000000000000e+03
5.247747747747747600e+07,1.597750099999999975e+03
5.684684684684684873e+07,1.580875000000000000e+03
6.121621621621621400e+07,1.645500099999999975e+03
6.558558558558557928e+07,1.618375099999999975e+03
6.995495495495495200e+07,1.655375099999999975e+03
7.432432432432432473e+07,1.669375099999999975e+03
7.869369369369369745e+07,1.645250099999999975e+03
8.306306306306305528e+07,1.616500000000000000e+03
8.743243243243242800e+07,1.663375000000000000e+03
9.180180180180180073e+07,1.571500099999999975e+03
9.617117117117115855e+07,1.699500099999999975e+03
1.005405405405405313e+08,1.641125099999999975e+03
1.049099099099099040e+08,1.682625000000000000e+03
1.092792792792792767e+08,1.697875000000000000e+03
1.136486486486486495e+08,1.717375000000000000e+03
1.180180180180180073e+08,1.654500099999999975e+03
1.223873873873873800e+08,1.693375099999999975e+03
1.267567567567567527e+08,1.535500000000000000e+03
1.311261261261261106e+08,1.718625099999999975e+03
1.354954954954954982e+08,1.702875099999999975e+03
1.398648648648648560e+08,1.570000000000000000e+03
1.442342342342342138e+08,1.729250099999999975e+03
1.486036036036036015e+08,1.695250000000000000e+03
1.529729729729729593e+08,1.828875099999999975e+03
1.573423423423423171e+08,1.565250000000000000e+03
1.617117117117117047e+08,1.702500099999999975e+03
1.660810810810810626e+08,1.708750099999999975e+03
1.704504504504504502e+08,1.784250099999999975e+03
1.748198198198198080e+08,1.726625099999999975e+03
1.791891891891891658e+08,1.532375099999999975e+03
1.835585585585585535e+08,1.701125000000000000e+03
1.879279279279279113e+08,1.722875099999999975e+03
1.922972972972972989e+08,1.780250099999999975e+03
1.966666666666666567e+08,1.855750099999999975e+03
2.010360360360360146e+08,1.707875099999999975e+03
2.054054054054054022e+08,1.517125099999999975e+03
2.097747747747747600e+08,1.585125099999999975e+03
2.141441441441441178e+08,1.753875099999999975e+03
2.185135135135135055e+08,1.770625099999999975e+03
2.228828828828828633e+08,1.685000099999999975e+03
2.272522522522522211e+08,1.757500000000000000e+03
2.316216216216216087e+08,1.763750099999999975e+03
2.359909909909909666e+08,1.732500099999999975e+03
2.403603603603603542e+08,1.578875099999999975e+03
2.447297297297297120e+08,1.634625099999999975e+03
2.490990990990990698e+08,1.719625099999999975e+03
2.534684684684684575e+08,1.773750099999999975e+03
2.578378378378378153e+08,1.791125000000000000e+03
2.622072072072072029e+08,1.789875000000000000e+03
2.665765765765765607e+08,1.762875099999999975e+03
2.709459459459459186e+08,1.784125099999999975e+03
2.753153153153153062e+08,1.746625099999999975e+03
2.796846846846846342e+08,1.732125000000000000e+03
2.840540540540540218e+08,1.714625099999999975e+03
2.884234234234234095e+08,1.729375099999999975e+03
2.927927927927927971e+08,1.618375099999999975e+03
2.971621621621621251e+08,1.615375000000000000e+03
3.015315315315315127e+08,1.660000099999999975e+03
3.059009009009009004e+08,1.741250000000000000e+03
3.102702702702702284e+08,1.721125099999999975e+03
3.146396396396396160e+08,1.813000099999999975e+03
3.190090090090090036e+08,1.831250099999999975e+03
3.233783783783783317e+08,1.771000000000000000e+03
3.277477477477477193e+08,1.739250099999999975e+03
3.321171171171171069e+08,1.723625099999999975e+03
3.364864864864864349e+08,1.740875099999999975e+03
3.408558558558558226e+08,1.704875099999999975e+03
3.452252252252252102e+08,1.781750099999999975e+03
3.495945945945945978e+08,1.733500099999999975e+03
3.539639639639639258e+08,1.810750099999999975e+03
3.583333333333333135e+08,1.949500099999999975e+03
3.627027027027027011e+08,1.867000099999999975e+03
3.670720720720720291e+08,1.873125099999999975e+03
3.714414414414414167e+08,1.806875099999999975e+03
3.758108108108108044e+08,1.656500099999999975e+03
3.801801801801801324e+08,1.470750099999999975e+03
3.845495495495495200e+08,1.490875099999999975e+03
3.889189189189189076e+08,1.676375000000000000e+03
3.932882882882882357e+08,1.727625099999999975e+03
3.976576576576576233e+08,1.726500000000000000e+03
4.020270270270270109e+08,1.821250099999999975e+03
4.063963963963963389e+08,1.795125099999999975e+03
4.107657657657657266e+08,1.838625099999999975e+03
4.151351351351351142e+08,1.820750099999999975e+03
4.195045045045044422e+08,1.840875000000000000e+03
4.238738738738738298e+08,1.827000099999999975e+03
4.282432432432432175e+08,1.772500000000000000e+03
4.326126126126126051e+08,1.830000000000000000e+03
4.369819819819819331e+08,1.744500000000000000e+03
4.413513513513513207e+08,1.691125000000000000e+03
4.457207207207207084e+08,1.692750099999999975e+03
4.500900900900900364e+08,1.698250000000000000e+03
4.544594594594594240e+08,1.788250099999999975e+03
4.588288288288288116e+08,1.829125000000000000e+03
4.631981981981981397e+08,1.853875000000000000e+03
4.675675675675675273e+08,1.855625000000000000e+03
4.719369369369369149e+08,1.852875099999999975e+03
4.763063063063062429e+08,1.874750099999999975e+03
4.806756756756756306e+08,1.847125000000000000e+03
4.850450450450450182e+08,1.849500000000000000e+03
4.894144144144144058e+08,1.846875099999999975e+03
4.937837837837837338e+08,1.871625099999999975e+03
4.981531531531531215e+08,1.840625000000000000e+03
5.025225225225225091e+08,1.790625099999999975e+03
5.068918918918918371e+08,1.827750099999999975e+03
5.112612612612612247e+08,1.692875000000000000e+03
5.156306306306306124e+08,1.702875099999999975e+03
5.199999999999999404e+08,1.742750000000000000e+03
5.243693693693693280e+08,1.576875099999999975e+03
5.287387387387387156e+08,1.382750000000000000e+03
5.331081081081080437e+08,1.415875099999999975e+03
5.374774774774774313e+08,1.400500000000000000e+03
5.418468468468468189e+08,1.494000099999999975e+03
5.462162162162160873e+08,1.657250000000000000e+03
5.505855855855855942e+08,1.566500099999999975e+03
5.549549549549548626e+08,1.640375099999999975e+03
5.593243243243242502e+08,1.711125099999999975e+03
5.636936936936936378e+08,1.668625099999999975e+03
5.680630630630630255e+08,1.902125099999999975e+03
5.724324324324324131e+08,1.895375099999999975e+03
5.768018018018018007e+08,1.737000099999999975e+03
5.811711711711710691e+08,1.748750099999999975e+03
5.855405405405404568e+08,1.741625099999999975e+03
5.899099099099098444e+08,1.891125099999999975e+03
5.942792792792792320e+08,1.861250000000000000e+03
5.986486486486486197e+08,1.728625000000000000e+03
6.030180180180180073e+08,1.718875000000000000e+03
6.073873873873873949e+08,1.833500000000000000e+03
6.117567567567566633e+08,1.675250000000000000e+03
6.161261261261260509e+08,1.638375000000000000e+03
6.204954954954954386e+08,1.654625000000000000e+03
6.248648648648648262e+08,1.572125099999999975e+03
6.292342342342342138e+08,1.584375000000000000e+03
6.336036036036036015e+08,1.783625099999999975e+03
6.379729729729728699e+08,1.712375000000000000e+03
6.423423423423422575e+08,1.727750099999999975e+03
6.467117117117116451e+08,1.892750099999999975e+03
6.510810810810810328e+08,1.750750099999999975e+03
6.554504504504504204e+08,1.934125099999999975e+03
6.598198198198198080e+08,1.758250099999999975e+03
6.641891891891891956e+08,1.775500000000000000e+03
6.685585585585584641e+08,1.774250000000000000e+03
6.729279279279278517e+08,1.734125099999999975e+03
6.772972972972972393e+08,1.799250099999999975e+03
6.816666666666666269e+08,1.913125000000000000e+03
6.860360360360360146e+08,1.782375099999999975e+03
6.904054054054054022e+08,1.846750099999999975e+03
6.947747747747746706e+08,1.901875099999999975e+03
6.991441441441440582e+08,1.730125099999999975e+03
7.035135135135134459e+08,1.819375000000000000e+03
7.078828828828828335e+08,1.581875099999999975e+03
7.122522522522522211e+08,1.679750099999999975e+03
7.166216216216216087e+08,1.899625099999999975e+03
7.209909909909908772e+08,1.644500099999999975e+03
7.253603603603602648e+08,1.708875000000000000e+03
7.297297297297296524e+08,1.836375099999999975e+03
7.340990990990990400e+08,1.949000099999999975e+03
7.384684684684684277e+08,1.794625000000000000e+03
7.428378378378378153e+08,1.928125099999999975e+03
7.472072072072072029e+08,1.961625099999999975e+03
7.515765765765764713e+08,1.730125099999999975e+03
7.559459459459458590e+08,1.999750099999999975e+03
7.603153153153152466e+08,1.828250000000000000e+03
7.646846846846846342e+08,1.808125099999999975e+03
7.690540540540540218e+08,1.809000099999999975e+03
7.734234234234234095e+08,1.910375099999999975e+03
7.777927927927926779e+08,1.662875000000000000e+03
7.821621621621620655e+08,1.815125099999999975e+03
7.865315315315314531e+08,1.845125099999999975e+03
7.909009009009008408e+08,1.745375000000000000e+03
7.952702702702702284e+08,1.772625099999999975e+03
7.996396396396396160e+08,1.833500000000000000e+03
8.040090090090088844e+08,1.987375099999999975e+03
8.083783783783782721e+08,1.911750099999999975e+03
8.127477477477476597e+08,1.956500000000000000e+03
8.171171171171170473e+08,1.911375000000000000e+03
8.214864864864864349e+08,1.909875000000000000e+03
8.258558558558558226e+08,2.182250000000000000e+03
8.302252252252252102e+08,1.989750099999999975e+03
8.345945945945944786e+08,1.974375099999999975e+03
8.389639639639638662e+08,2.185250000000000000e+03
8.433333333333332539e+08,2.085625199999999950e+03
8.477027027027026415e+08,2.046625099999999975e+03
8.520720720720720291e+08,2.049375000000000000e+03
8.564414414414414167e+08,1.858875000000000000e+03
8.608108108108106852e+08,1.925875099999999975e+03
8.651801801801800728e+08,1.768625099999999975e+03
8.695495495495494604e+08,2.044750199999999950e+03
8.739189189189188480e+08,1.658750000000000000e+03
8.782882882882882357e+08,1.397000099999999975e+03
8.826576576576576233e+08,1.379375099999999975e+03
8.870270270270270109e+08,1.782375099999999975e+03
8.913963963963962793e+08,1.265125000000000000e+03
8.957657657657656670e+08,1.753000099999999975e+03
9.001351351351350546e+08,1.534875000000000000e+03
